1 3
1 112
1 89.3157
2 90.0468
1 0
2 5519.14
2 64.0049
3 64.6768
3 27707
4 28682.6
1 0
2 89.3157
3 90.0468
2 0
3 5519.14
3 64.0049
4 64.6768
4 27707
5 28682.6
1 3
1 112
1 0.951352
2 17.5171
1 0
2 138002
2 0.665732
3 14.5654
3 40729.8
4 814615
1 2.52989
2 6.45708
3 55.0994
2 2.86466
3 345008
3 4.90318
4 41.2975
4 61712.3
5 1.35769e+06
1 3
1 112
1 145.449
2 145.49
1 0
2 5519.14
2 109.107
3 109.125
3 177089
4 177089
1 5.45528
2 671.803
3 672.15
2 9.49249
3 115002
3 550.908
4 551.357
4 1.35769e+06
5 1.35769e+06
1 3
1 112
1 0.951352
2 17.5171
1 0
2 138002
2 0.665732
3 14.5654
3 40729.8
4 814615
1 0.830183
2 3.18597
3 29.4912
2 1.07832
3 230005
3 2.43539
4 23.5049
4 52217.9
5 1.01827e+06
1 23.0406
1 134169
1 0
2 16.6135
1 0
2 107.125
2 0
3 15.5356
3 233.69
4 4449.3
1 0
2 0
3 16.6135
2 0
3 107.125
3 0
4 15.5356
4 233.69
5 4449.3
1 99.4261
1 134169
1 0
2 45.253
1 0
2 107.125
2 0
3 14.8539
3 233.69
4 6667.64
1 0
2 0
3 45.253
2 0
3 107.125
3 0
4 14.8539
4 233.69
5 6667.64
1 11189.3
1 134169
1 0
2 65227.2
1 0
2 107.125
2 0
3 207521
3 233.69
4 3.48636e+07
1 0
2 0
3 65227.2
2 0
3 107.125
3 0
4 207521
4 233.69
5 3.48636e+07
1 1.76979
1 134169
1 0
2 1.26134
1 0
2 107.125
2 0
3 1.86292
3 233.69
4 509.329
1 0
2 0
3 1.26134
2 0
3 107.125
3 0
4 1.86292
4 233.69
5 509.329
1 4471.33
1 95.4003
1 0
2 348.311
2 383.658
3 133306
1 1.49606
2 307
2 2.61022
3 2023.13
3 1407.77
4 1.14282e+06
1 4471.33
1 6485.98
1 0
2 348.311
2 31081.7
3 1.12105e+07
1 5.45528
2 65354.6
2 14.1032
3 11169.2
3 255891
4 4.70841e+07
1 4471.33
1 19.9937
1 0
2 348.311
2 56.972
3 19354.5
1 0.445549
2 30.141
2 0.649462
3 573.54
3 102.93
4 32470.8
1 112
1 4471.33
1 1.6658
2 2.90956
1 0
2 348.311
2 1.63033
3 2.61758
3 1235.17
4 1790.17
1 1.49606
2 7.65443
3 12.0166
2 2.61022
3 2023.13
3 9.76945
4 13.9425
4 9119.41
5 14086.3
1 112
1 4471.33
1 164.83
